"genre","duration","loudness"
"classic pop and rock",231.81016,-11.404
"classic pop and rock",274.6771,-10.401
"classic pop and rock",232.54159,-9.206
"classic pop and rock",263.54893,-12.988
"classic pop and rock",248.16281,-8.565
"classic pop and rock",228.64934,-14.342
"classic pop and rock",211.46077,-9.793
"classic pop and rock",226.53342,-12.148
"classic pop and rock",268.59057,-12.716
"classic pop and rock",236.79955,-16.062
"classic pop and rock",227.29098,-10.266
"classic pop and rock",265.06404,-11.232
"classic pop and rock",277.9424,-9.937
"classic pop and rock",209.84118,-8.262
"classic pop and rock",239.85587,-9.601
"classic pop and rock",273.76281,-8.802
"classic pop and rock",214.49098,-10.617
"classic pop and rock",252.9171,-11.377
"classic pop and rock",243.27791,-18.096
"classic pop and rock",211.51302,-12.103
"classic pop and rock",235.2322,-12.622
"classic pop and rock",233.82159,-18.111
"classic pop and rock",284.76036,-13.28
"classic pop and rock",186.93179,-11.698
"classic pop and rock",211.25179,-5.338
"classic pop and rock",211.87873,-5.706
"classic pop and rock",304.45669,-7.202
"classic pop and rock",193.30567,-5.007
"classic pop and rock",294.79138,-6.464
"classic pop and rock",214.282,-6.117
"classic pop and rock",259.65669,-5.998
"classic pop and rock",193.14893,-5.545
"classic pop and rock",118.59546,-12.784
"classic pop and rock",183.35302,-12.663
"classic pop and rock",189.57016,-13.782
"classic pop and rock",232.85506,-10.903
"classic pop and rock",222.58893,-13.561
"classic pop and rock",228.93669,-9.011
"classic pop and rock",226.84689,-9.873
"classic pop and rock",187.66322,-10.059
"classic pop and rock",207.5424,-10.487
"classic pop and rock",192.62649,-9.728
"classic pop and rock",293.8771,-9.767
"classic pop and rock",244.81914,-11.543
"classic pop and rock",209.57995,-10.65
"classic pop and rock",198.16444,-10.123
"classic pop and rock",264.51546,-9.854
"classic pop and rock",142.65424,-13.359
"classic pop and rock",171.07546,-11.293
"classic pop and rock",269.29587,-10.248
"classic pop and rock",214.72608,-11.232
"classic pop and rock",264.202,-10.235
"classic pop and rock",201.35138,-11.568
"classic pop and rock",210.46812,-14.632
"classic pop and rock",187.0624,-16.448
"classic pop and rock",326.29506,-10.069
"classic pop and rock",193.98485,-11.088
"classic pop and rock",120.68526,-9.371
"classic pop and rock",240.61342,-11.136
"classic pop and rock",366.36689,-13.098
"classic pop and rock",206.36689,-10.212
"classic pop and rock",358.24281,-10.802
"classic pop and rock",214.17751,-8.676
"classic pop and rock",262.37342,-10.552
"classic pop and rock",220.57751,-9.534
"classic pop and rock",240.63955,-8.572
"classic pop and rock",219.74159,-13.28
"classic pop and rock",246.282,-9.869
"classic pop and rock",175.12444,-8.428
"classic pop and rock",313.70404,-9.73
"classic pop and rock",186.46159,-9.279
"classic pop and rock",193.12281,-10.321
"classic pop and rock",186.80118,-9.175
"classic pop and rock",277.96853,-15.177
"classic pop and rock",221.46567,-10.568
"classic pop and rock",201.16853,-13.419
"classic pop and rock",291.29098,-16.196
"classic pop and rock",231.00036,-10.39
"classic pop and rock",187.37587,-9.25
"classic pop and rock",196.5971,-14.001
"classic pop and rock",215.87546,-10.108
"classic pop and rock",188.81261,-12.056
"classic pop and rock",273.29261,-14.566
"classic pop and rock",200.28036,-14.501
"classic pop and rock",130.14159,-8.811
"classic pop and rock",272.92689,-10.774
"classic pop and rock",186.43546,-9.215
"classic pop and rock",184.81587,-10.341
"classic pop and rock",171.62404,-9.969
"classic pop and rock",235.88526,-10.638
"classic pop and rock",182.17751,-10.977
"classic pop and rock",183.61424,-10.507
"classic pop and rock",245.31546,-11.279
"classic pop and rock",176.97914,-9.408
"classic pop and rock",157.6224,-10.301
"classic pop and rock",247.35302,-10.656
"classic pop and rock",200.77669,-11.063
"classic pop and rock",161.51465,-9.931
"classic pop and rock",316.76036,-11.689
"classic pop and rock",216.18893,-11.203
"classic pop and rock",171.65016,-10.83
"classic pop and rock",275.98322,-9.601
"classic pop and rock",341.62893,-8.812
"classic pop and rock",289.56689,-3.243
"classic pop and rock",233.11628,-5.737
"classic pop and rock",419.39546,-6.205
"classic pop and rock",201.22077,-4.816
"classic pop and rock",262.94812,-7.465
"classic pop and rock",480.65261,-7.501
"classic pop and rock",242.85995,-3.746
"classic pop and rock",347.79383,-7.495
"classic pop and rock",347.32363,-9.96
"classic pop and rock",227.73506,-5.844
"classic pop and rock",341.7073,-6.586
"classic pop and rock",206.47138,-3.584
"classic pop and rock",202.29179,-3.452
"classic pop and rock",188.682,-6.394
"classic pop and rock",228.91057,-2.67
"classic pop and rock",304.03873,-4.835
"classic pop and rock",397.63546,-8.163
"classic pop and rock",402.1024,-12.799
"classic pop and rock",244.03546,-2.902
"classic pop and rock",325.11955,-8.342
"classic pop and rock",270.65424,-11.962
"classic pop and rock",209.91955,-7.451
"classic pop and rock",203.65016,-14.897
"classic pop and rock",203.83302,-7.225
"classic pop and rock",229.22404,-9.858
"classic pop and rock",216.21506,-6.371
"classic pop and rock",309.75955,-7.611
"classic pop and rock",165.92934,-7.76
"classic pop and rock",225.51465,-7.104
"classic pop and rock",196.20526,-7.427
"classic pop and rock",203.49342,-7.702
"classic pop and rock",130.48118,-10.741
"classic pop and rock",300.19873,-14.074
"classic pop and rock",233.69098,-10.171
"classic pop and rock",197.642,-7.825
"classic pop and rock",215.45751,-7.554
"classic pop and rock",307.93098,-9.614
"classic pop and rock",229.04118,-8.525
"classic pop and rock",274.52036,-5.804
"classic pop and rock",209.05751,-8.07
"classic pop and rock",211.61751,-12.267
"classic pop and rock",189.6224,-11.779
"classic pop and rock",235.04934,-8.838
"classic pop and rock",206.81098,-12.948
"classic pop and rock",209.81506,-6.227
"classic pop and rock",248.92036,-6.644
"classic pop and rock",112.22159,-12.957
"classic pop and rock",233.40363,-6.623
"classic pop and rock",267.59791,-8.813
"classic pop and rock",255.97342,-8.247
"classic pop and rock",293.11955,-7.425
"classic pop and rock",251.61098,-7.069
"classic pop and rock",269.40036,-7.917
"classic pop and rock",268.042,-8.116
"classic pop and rock",199.23546,-7.27
"classic pop and rock",227.89179,-7.841
"classic pop and rock",247.11791,-7.482
"classic pop and rock",167.60118,-12.394
"classic pop and rock",237.63546,-12.383
"classic pop and rock",53.60281,-25.416
"classic pop and rock",356.25751,-11.197
"classic pop and rock",210.442,-12.176
"classic pop and rock",266.73587,-11.363
"classic pop and rock",375.64036,-10.814
"classic pop and rock",282.8273,-13.935
"classic pop and rock",280.5024,-13.472
"classic pop and rock",178.96444,-12.091
"classic pop and rock",300.30322,-5.454
"classic pop and rock",199.41832,-23.538
"classic pop and rock",186.46159,-13.797
"classic pop and rock",288.93995,-16.871
"classic pop and rock",78.23628,-18.395
"classic pop and rock",216.92036,-15.772
"classic pop and rock",254.45832,-12.107
"classic pop and rock",191.242,-16.541
"classic pop and rock",240.5873,-14.082
"classic pop and rock",208.5873,-16.44
"classic pop and rock",207.5424,-14.641
"classic pop and rock",221.72689,-6.987
"classic pop and rock",207.49016,-13.327
"classic pop and rock",196.93669,-11.702
"classic pop and rock",317.41342,-15.083
"classic pop and rock",165.72036,-12.917
"classic pop and rock",281.25995,-11.009
"classic pop and rock",246.85669,-9.85
"classic pop and rock",206.96771,-13.594
"classic pop and rock",255.37261,-12.883
"classic pop and rock",195.68281,-8.565
"classic pop and rock",282.77506,-6.929
"classic pop and rock",228.70159,-5.131
"classic pop and rock",211.30404,-6.374
"classic pop and rock",291.81342,-6.203
"classic pop and rock",192.83546,-5.815
"classic pop and rock",329.79546,-7.363
"classic pop and rock",234.97098,-6.27
"classic pop and rock",330.34404,-5.091
"classic pop and rock",242.49424,-5.983
"classic pop and rock",160.23465,-15.442
"classic pop and rock",284.08118,-6.163
"classic pop and rock",230.26893,-5.153
"classic pop and rock",304.53506,-6.11
"classic pop and rock",322.76853,-6.825
"classic pop and rock",358.32118,-7.691
"classic pop and rock",304.90077,-6.521
"classic pop and rock",308.97587,-3.153
"classic pop and rock",237.21751,-11.776
"classic pop and rock",234.60526,-5.423
"classic pop and rock",387.97016,-4.746
"classic pop and rock",111.51628,-13.854
"classic pop and rock",251.74159,-6
"classic pop and rock",288.96608,-3.626
"classic pop and rock",209.47546,-13.202
"classic pop and rock",265.92608,-14.413
"classic pop and rock",226.24608,-16.446
"classic pop and rock",59.08853,-27.95
"classic pop and rock",214.15138,-12.307
"classic pop and rock",267.07546,-12.686
"classic pop and rock",114.18077,-21.261
"classic pop and rock",284.15955,-13.454
"classic pop and rock",226.55955,-11.908
"classic pop and rock",200.88118,-15.631
"classic pop and rock",253.49179,-8.877
"classic pop and rock",287.99955,-12.344
"classic pop and rock",200.38485,-12.894
"classic pop and rock",298.73587,-8.678
"classic pop and rock",48.69179,-24.028
"classic pop and rock",302.39302,-14.497
"classic pop and rock",221.20444,-9.802
"classic pop and rock",225.30567,-7.208
"classic pop and rock",200.30649,-12.82
"classic pop and rock",256.96608,-11.641
"classic pop and rock",209.78893,-8.392
"classic pop and rock",199.96689,-6.057
"classic pop and rock",230.47791,-11.014
"classic pop and rock",259.73506,-8.895
"classic pop and rock",222.92853,-7.201
"classic pop and rock",206.21016,-9.43
"classic pop and rock",177.97179,-10.661
"classic pop and rock",206.00118,-13.075
"classic pop and rock",249.25995,-8.7
"classic pop and rock",303.20281,-7.321
"classic pop and rock",258.29832,-9.444
"classic pop and rock",239.882,-11.615
"classic pop and rock",206.52363,-7.321
"classic pop and rock",178.33751,-8.069
"classic pop and rock",231.73179,-10.183
"classic pop and rock",288.13016,-13.317
"classic pop and rock",274.80771,-13.521
"classic pop and rock",247.53587,-9.902
"classic pop and rock",196.23138,-11.023
"classic pop and rock",119.90159,-19.752
"classic pop and rock",154.3571,-6.699
"classic pop and rock",256.46975,-7.147
"classic pop and rock",208.87465,-7.418
"classic pop and rock",239.51628,-10.974
"classic pop and rock",266.9971,-12.54
"classic pop and rock",180.00934,-10.984
"classic pop and rock",179.80036,-12.583
"classic pop and rock",201.56036,-14.033
"classic pop and rock",202.00444,-11.522
"classic pop and rock",164.96281,-9.406
"classic pop and rock",179.77424,-11.933
"classic pop and rock",199.47057,-10.919
"classic pop and rock",149.002,-12.064
"classic pop and rock",135.10485,-11.445
"classic pop and rock",155.03628,-11.142
"classic pop and rock",185.0771,-13.491
"classic pop and rock",243.40853,-12.367
"classic pop and rock",154.06975,-15.702
"classic pop and rock",172.43383,-7.263
"classic pop and rock",149.99465,-7.443
"classic pop and rock",133.85098,-7.368
"classic pop and rock",254.79791,-10.009
"classic pop and rock",175.25506,-9.211
"classic pop and rock",207.59465,-6.557
"classic pop and rock",197.58975,-6.353
"classic pop and rock",214.56934,-6.688
"classic pop and rock",190.56281,-9.578
"classic pop and rock",171.25832,-8.156
"classic pop and rock",179.77424,-7.412
"classic pop and rock",187.53261,-7.725
"classic pop and rock",138.13506,-9.837
"classic pop and rock",230.71302,-5.966
"classic pop and rock",334.47138,-11.078
"classic pop and rock",437.18485,-11.937
"classic pop and rock",114.70322,-7.204
"classic pop and rock",104.95955,-12.478
"classic pop and rock",126.04036,-7.614
"classic pop and rock",108.95628,-6.328
"classic pop and rock",219.01016,-21.472
"classic pop and rock",275.30404,-19.034
"classic pop and rock",182.22975,-17.727
"classic pop and rock",175.43791,-17.605
"classic pop and rock",159.76444,-8.541
"classic pop and rock",178.33751,-15.681
"classic pop and rock",334.2624,-9.389
"classic pop and rock",191.7122,-10.568
"classic pop and rock",260.80608,-16.215
"classic pop and rock",176.74404,-11.477
"classic pop and rock",75.41506,-26.509
"classic pop and rock",206.28853,-14.953
"classic pop and rock",306.05016,-13.732
"classic pop and rock",87.03955,-24.605
"classic pop and rock",395.75465,-13.789
"classic pop and rock",78.10567,-7.519
"classic pop and rock",296.30649,-8.091
"classic pop and rock",325.66812,-5.119
"classic pop and rock",341.41995,-4.691
"classic pop and rock",233.92608,-14.691
"classic pop and rock",227.34322,-9.315
"classic pop and rock",389.11955,-12.793
"classic pop and rock",230.16444,-8.973
"classic pop and rock",148.08771,-9.571
"classic pop and rock",469.96853,-9.374
"classic pop and rock",225.09669,-7.248
"classic pop and rock",85.9424,-15.023
"classic pop and rock",174.23628,-13.052
"classic pop and rock",267.67628,-4.854
"classic pop and rock",286.17098,-5.697
"classic pop and rock",245.57669,-6.689
"classic pop and rock",355.81342,-9.629
"classic pop and rock",295.28771,-5.612
"classic pop and rock",314.74893,-6.837
"classic pop and rock",261.95546,-7.808
"classic pop and rock",249.59955,-6.858
"classic pop and rock",229.98159,-10.35
"classic pop and rock",271.38567,-14.066
"classic pop and rock",27.42812,-31.053
"classic pop and rock",220.44689,-6.843
"classic pop and rock",288.26077,-8.741
"classic pop and rock",426.86649,-9.084
"classic pop and rock",187.74159,-12.086
"classic pop and rock",34.66404,-12.658
"classic pop and rock",300.85179,-8.802
"classic pop and rock",39.52281,-14.175
"classic pop and rock",289.04444,-3.965
"classic pop and rock",140.17261,-5.309
"classic pop and rock",303.04608,-7.946
"classic pop and rock",294.39955,-4.8
"classic pop and rock",235.85914,-4.858
"classic pop and rock",146.62485,-8.645
"classic pop and rock",266.29179,-16.206
"classic pop and rock",165.09342,-11.382
"classic pop and rock",166.73914,-5.051
"classic pop and rock",248.94649,-7.265
"classic pop and rock",176.19546,-2.629
"classic pop and rock",146.99057,-11.148
"classic pop and rock",191.45098,-7.51
"classic pop and rock",185.93914,-7.402
"classic pop and rock",253.49179,-11.843
"classic pop and rock",184.31955,-8.27
"classic pop and rock",168.35873,-6.376
"classic pop and rock",179.22567,-8.471
"classic pop and rock",248.5024,-11.464
"classic pop and rock",192.67873,-10.415
"classic pop and rock",144.61342,-10.554
"classic pop and rock",448.10404,-10.228
"classic pop and rock",239.20281,-10.113
"classic pop and rock",193.14893,-8.68
"classic pop and rock",282.67057,-12.221
"classic pop and rock",216.45016,-9.606
"classic pop and rock",181.34159,-9.579
"classic pop and rock",238.75873,-8.531
"classic pop and rock",185.57342,-7.816
"classic pop and rock",148.08771,-7.902
"classic pop and rock",162.40281,-13.783
"classic pop and rock",222.87628,-5.382
"classic pop and rock",240.14322,-4.871
"classic pop and rock",190.1971,-4.177
"classic pop and rock",182.62159,-6.799
"classic pop and rock",173.60934,-5.226
"classic pop and rock",189.88363,-4.435
"classic pop and rock",149.34159,-6.57
"classic pop and rock",179.61751,-3.296
"classic pop and rock",185.52118,-3.522
"classic pop and rock",166.68689,-1.721
"classic pop and rock",125.20444,-2.346
"classic pop and rock",128.70485,-4.958
"classic pop and rock",174.78485,-5.339
"classic pop and rock",140.042,-5.021
"classic pop and rock",159.97342,-6.321
"classic pop and rock",182.12526,-6.136
"classic pop and rock",247.01342,-6.36
"classic pop and rock",249.3122,-4.964
"classic pop and rock",213.31546,-7.91
"classic pop and rock",176.66567,-6.242
"classic pop and rock",179.61751,-6.03
"classic pop and rock",160.41751,-7.75
"classic pop and rock",164.30975,-5.076
"classic pop and rock",208.45669,-4.841
"classic pop and rock",177.21424,-7.77
"classic pop and rock",150.25587,-5.572
"classic pop and rock",146.41587,-7.053
"classic pop and rock",240.53506,-4.463
"classic pop and rock",177.05751,-5.976
"classic pop and rock",142.34077,-4.233
"classic pop and rock",214.41261,-4.608
"classic pop and rock",179.46077,-7.332
"classic pop and rock",251.42812,-10.791
"classic pop and rock",162.32444,-4.49
"classic pop and rock",148.00934,-6.515
"classic pop and rock",284.02893,-12.777
"classic pop and rock",196.5971,-14.897
"classic pop and rock",244.50567,-13.663
"classic pop and rock",299.91138,-8.838
"classic pop and rock",299.65016,-7.336
"classic pop and rock",247.19628,-11.694
"classic pop and rock",192.39138,-11.629
"classic pop and rock",227.65669,-6.234
"classic pop and rock",270.18404,-5.609
"classic pop and rock",167.02649,-15.592
"classic pop and rock",242.38975,-5.018
"classic pop and rock",236.09424,-6.215
"classic pop and rock",255.11138,-7.607
"classic pop and rock",205.13914,-6.062
"classic pop and rock",203.59791,-10.911
"classic pop and rock",225.04444,-5.822
"classic pop and rock",240.19546,-5.8
"classic pop and rock",185.25995,-7.894
"classic pop and rock",255.68608,-10.194
"classic pop and rock",206.70649,-5.004
"classic pop and rock",217.39057,-6.615
"classic pop and rock",219.08853,-8.557
"classic pop and rock",258.95138,-11.732
"classic pop and rock",203.7024,-10.704
"classic pop and rock",234.29179,-9.286
"classic pop and rock",168.9073,-9.712
"classic pop and rock",174.57587,-8.849
"classic pop and rock",221.85751,-10.091
"classic pop and rock",235.88526,-13.791
"classic pop and rock",217.73016,-4.519
"classic pop and rock",178.75546,-10.327
"classic pop and rock",276.92363,-8.257
"classic pop and rock",262.39955,-7.337
"classic pop and rock",172.01587,-9.194
"classic pop and rock",173.16526,-8.41
"classic pop and rock",202.84036,-8.649
"classic pop and rock",205.19138,-10.82
"classic pop and rock",245.73342,-8.319
"classic pop and rock",183.43138,-9.439
"classic pop and rock",226.76853,-5.806
"classic pop and rock",273.44934,-7.002
"classic pop and rock",199.23546,-9.581
"classic pop and rock",191.13751,-12.106
"classic pop and rock",190.45832,-6.593
"classic pop and rock",227.16036,-5.916
"classic pop and rock",189.51791,-6.151
"classic pop and rock",166.05995,-8.911
"classic pop and rock",298.50077,-6.181
"classic pop and rock",279.48363,-13.479
"classic pop and rock",61.64853,-9.929
"classic pop and rock",142.0273,-2.802
"classic pop and rock",97.48853,-8.919
"classic pop and rock",91.27138,-3.305
"classic pop and rock",143.56853,-9.005
"classic pop and rock",151.37914,-4.14
"classic pop and rock",97.54077,-9.102
"classic pop and rock",105.53424,-6.575
"classic pop and rock",137.06404,-6.689
"classic pop and rock",115.1473,-4.37
"classic pop and rock",117.9424,-1.683
"classic pop and rock",144.03873,-4.331
"classic pop and rock",77.53098,-6.27
"classic pop and rock",118.85669,-6.417
"classic pop and rock",78.2624,-6.734
"classic pop and rock",102.13832,-7.754
"classic pop and rock",92.52526,-6.949
"classic pop and rock",155.48036,-6.563
"classic pop and rock",131.81342,-4.3
"classic pop and rock",94.17098,-5.373
"classic pop and rock",181.62893,-18.907
"classic pop and rock",195.5522,-16.633
"classic pop and rock",188.65587,-16.482
"classic pop and rock",144.27383,-16.396
"classic pop and rock",243.9571,-16.503
"classic pop and rock",187.29751,-16.532
"classic pop and rock",184.11057,-16.313
"classic pop and rock",188.57751,-16.991
"classic pop and rock",153.15546,-16.361
"classic pop and rock",182.56934,-16.067
"classic pop and rock",174.99383,-15.532
"classic pop and rock",306.07628,-16.615
"classic pop and rock",118.33424,-17.222
"classic pop and rock",211.40853,-16.396
"classic pop and rock",201.22077,-15.229
"classic pop and rock",186.04363,-8.302
"classic pop and rock",189.54404,-6.708
"classic pop and rock",146.23302,-4.913
"classic pop and rock",189.98812,-6.053
"classic pop and rock",180.84526,-7.586
"classic pop and rock",190.4322,-3.992
"classic pop and rock",171.98975,-5.251
"classic pop and rock",181.36771,-3.756
"classic pop and rock",120.47628,-4.605
"classic pop and rock",179.06893,-3.317
"classic pop and rock",198.45179,-2.435
"classic pop and rock",31.242,-17.573
"classic pop and rock",87.24853,-14.298
"classic pop and rock",159.34649,-14.829
"classic pop and rock",226.45506,-16.27
"classic pop and rock",117.10649,-15.383
"classic pop and rock",79.5424,-18.733
"classic pop and rock",136.14975,-16.844
"classic pop and rock",81.13587,-13.201
"classic pop and rock",178.1024,-21.557
"classic pop and rock",173.24363,-15.328
"classic pop and rock",124.65587,-17.129
"classic pop and rock",209.55383,-20.046
"classic pop and rock",73.69098,-14.831
"classic pop and rock",106.57914,-19.257
"classic pop and rock",54.64771,-20.681
"classic pop and rock",165.0673,-22.935
"classic pop and rock",175.20281,-24.579
"classic pop and rock",108.61669,-19.283
"classic pop and rock",76.7473,-16.451
"classic pop and rock",51.33016,-16.172
"classic pop and rock",81.57995,-17.665
"classic pop and rock",245.62893,-20.179
"classic pop and rock",154.20036,-17.277
"classic pop and rock",134.16444,-14.726
"classic pop and rock",78.81098,-19.699
"classic pop and rock",110.78485,-18.1
"classic pop and rock",186.40934,-17.216
"classic pop and rock",127.00689,-17.798
"classic pop and rock",199.78404,-7.027
"classic pop and rock",188.02893,-5.974
"classic pop and rock",158.35383,-7.986
"classic pop and rock",182.59546,-8.616
"classic pop and rock",234.73587,-6.577
"classic pop and rock",210.72934,-9.995
"classic pop and rock",223.00689,-8.969
"classic pop and rock",226.58567,-7.977
"classic pop and rock",199.8624,-9.315
"classic pop and rock",185.75628,-8.214
"classic pop and rock",209.99791,-9.045
"classic pop and rock",171.85914,-5.865
"classic pop and rock",138.34404,-5.761
"classic pop and rock",199.26159,-6.357
"classic pop and rock",174.39302,-10.075
"classic pop and rock",138.05669,-6.794
"classic pop and rock",203.98975,-5.87
"classic pop and rock",273.97179,-10.744
"classic pop and rock",116.68853,-24.093
"classic pop and rock",276.13995,-22.977
"classic pop and rock",192.80934,-25.623
"classic pop and rock",268.79955,-20.551
"classic pop and rock",253.12608,-19.35
"classic pop and rock",270.75873,-9.62
"classic pop and rock",275.46077,-10.732
"classic pop and rock",209.3971,-10.259
"classic pop and rock",318.22322,-12.04
"classic pop and rock",258.11546,-9.516
"classic pop and rock",281.12934,-10.042
"classic pop and rock",248.39791,-8.936
"classic pop and rock",278.96118,-10.495
"classic pop and rock",226.48118,-19.89
"classic pop and rock",463.77751,-9.709
"classic pop and rock",284.31628,-10.342
"classic pop and rock",212.24444,-11.185
"classic pop and rock",194.29832,-10.26
"classic pop and rock",372.45342,-6.749
"classic pop and rock",280.00608,-21.583
"classic pop and rock",222.04036,-13.545
"classic pop and rock",301.5571,-14.86
"classic pop and rock",331.72853,-17.371
"classic pop and rock",389.38077,-11.012
"classic pop and rock",304.48281,-15.02
"classic pop and rock",162.53342,-17.818
"classic pop and rock",226.40281,-14.795
"classic pop and rock",194.35057,-6.659
"classic pop and rock",98.61179,-16.102
"classic pop and rock",296.85506,-11.956
"classic pop and rock",351.50322,-14.372
"classic pop and rock",205.24363,-11.536
"classic pop and rock",391.54893,-8.924
"classic pop and rock",314.80118,-10.152
"classic pop and rock",263.00036,-10.343
"classic pop and rock",288.96608,-20.958
"classic pop and rock",212.87138,-15.837
"classic pop and rock",261.19791,-8.268
"classic pop and rock",246.20363,-6.583
"classic pop and rock",478.37995,-8.25
"classic pop and rock",237.11302,-7.791
"classic pop and rock",478.53669,-7.742
"classic pop and rock",297.50812,-8.589
"classic pop and rock",331.10159,-8.76
"classic pop and rock",215.37914,-15.115
"classic pop and rock",257.20118,-10.336
"classic pop and rock",144.66567,-14.867
"classic pop and rock",294.47791,-11.716
"classic pop and rock",269.71383,-8.224
"classic pop and rock",321.67138,-11.266
"classic pop and rock",201.92608,-14.237
"classic pop and rock",266.29179,-13.805
"classic pop and rock",302.86322,-9.397
"classic pop and rock",296.202,-14.4
"classic pop and rock",346.85342,-8.224
"classic pop and rock",256.57424,-9.344
"classic pop and rock",374.56934,-10.634
"classic pop and rock",384.67873,-14.199
"classic pop and rock",314.40934,-11.324
"classic pop and rock",314.48771,-9.62
"classic pop and rock",294.32118,-11.521
"classic pop and rock",223.4771,-12.034
"classic pop and rock",199.78404,-14.295
"classic pop and rock",349.75302,-21.06
"classic pop and rock",149.26322,-7.288
"classic pop and rock",259.10812,-14.521
"classic pop and rock",299.96363,-14.432
"classic pop and rock",280.89424,-11.886
"classic pop and rock",270.57587,-15.47
"classic pop and rock",231.20934,-9.271
"classic pop and rock",252.78649,-14.939
"classic pop and rock",209.162,-10.832
"classic pop and rock",278.62159,-15.56
"classic pop and rock",173.34812,-10.638
"classic pop and rock",266.70975,-11.813
"classic pop and rock",446.35383,-5.252
"classic pop and rock",295.07873,-6.505
"classic pop and rock",321.38404,-17.629
"classic pop and rock",337.3971,-14.776
"classic pop and rock",357.53751,-5.142
"classic pop and rock",297.35138,-5.011
"classic pop and rock",278.93506,-7.734
"classic pop and rock",286.6673,-5.056
"classic pop and rock",322.11546,-9.38
"classic pop and rock",267.15383,-5.16
"classic pop and rock",347.95057,-5.437
"classic pop and rock",386.69016,-5.92
"classic pop and rock",317.6224,-4.086
"classic pop and rock",292.5971,-4.988
"classic pop and rock",325.8771,-9.718
"classic pop and rock",334.96771,-10.554
"classic pop and rock",380.70812,-11.392
"classic pop and rock",317.6224,-12.761
"classic pop and rock",300.12036,-16.935
"classic pop and rock",508.70812,-17.431
"classic pop and rock",231.70567,-11.873
"classic pop and rock",253.3873,-10.532
"classic pop and rock",247.06567,-11.574
"classic pop and rock",136.95955,-8.897
"classic pop and rock",128.73098,-10.744
"classic pop and rock",129.38404,-9.619
"classic pop and rock",355.86567,-14.116
"classic pop and rock",195.94404,-13.526
"classic pop and rock",117.18485,-9.451
"classic pop and rock",211.06893,-11.248
"classic pop and rock",265.82159,-10.772
"classic pop and rock",123.58485,-9.791
"classic pop and rock",241.91955,-8.996
"classic pop and rock",114.442,-6.709
"classic pop and rock",165.74649,-11.817
"classic pop and rock",129.14893,-9.252
"classic pop and rock",462.78485,-7.905
"classic pop and rock",137.97832,-12.039
"classic pop and rock",128.46975,-10.482
"classic pop and rock",224.02567,-10.318
"classic pop and rock",155.66322,-12.218
"classic pop and rock",198.03383,-9.427
"classic pop and rock",158.98077,-8.795
"classic pop and rock",29.49179,-25.56
"classic pop and rock",119.11791,-6.344
"classic pop and rock",85.62893,-8.745
"classic pop and rock",156.39465,-7.691
"classic pop and rock",128.46975,-7.966
"classic pop and rock",158.77179,-6.824
"classic pop and rock",168.38485,-6.787
"classic pop and rock",120.58077,-7.362
"classic pop and rock",203.02322,-8.558
"classic pop and rock",137.09016,-7.094
"classic pop and rock",109.322,-8.431
"classic pop and rock",114.38975,-6.95
"classic pop and rock",110.39302,-6.928
"classic pop and rock",181.02812,-8.269
"classic pop and rock",130.24608,-11.014
"classic pop and rock",246.38649,-6.451
"classic pop and rock",131.18649,-5.993
"classic pop and rock",173.71383,-7.276
"classic pop and rock",124.94322,-6.416
"classic pop and rock",195.5522,-8.585
"classic pop and rock",169.82159,-8.969
"classic pop and rock",316.99546,-10.827
"classic pop and rock",289.61914,-7.293
"classic pop and rock",192.7571,-18.916
"classic pop and rock",202.9971,-18.996
"classic pop and rock",217.33832,-6.208
"classic pop and rock",187.402,-10.86
"classic pop and rock",169.482,-11.977
"classic pop and rock",217.41669,-18.74
"classic pop and rock",225.98485,-10.726
"classic pop and rock",193.30567,-7.544
"classic pop and rock",213.18485,-8.698
"classic pop and rock",234.13506,-7.768
"classic pop and rock",156.49914,-8.466
"classic pop and rock",177.6322,-10.172
"classic pop and rock",222.85016,-7.712
"classic pop and rock",196.362,-11.999
"classic pop and rock",223.18975,-8.464
"classic pop and rock",201.97832,-10.972
"classic pop and rock",218.74893,-14.245
"classic pop and rock",188.99546,-9.66
"classic pop and rock",169.63873,-7.827
"classic pop and rock",240.66567,-8.289
"classic pop and rock",187.92444,-8.657
"classic pop and rock",196.89556,-16.344
"classic pop and rock",243.06893,-15.191
"classic pop and rock",174.99383,-13.309
"classic pop and rock",261.43302,-7.664
"classic pop and rock",268.32934,-19.563
"classic pop and rock",137.76934,-6.096
"classic pop and rock",157.28281,-7.315
"classic pop and rock",192.93995,-11.806
"classic pop and rock",161.38404,-12.54
"classic pop and rock",216.42404,-13.466
"classic pop and rock",225.54077,-11.937
"classic pop and rock",214.46485,-9.057
"classic pop and rock",210.93832,-9.552
"classic pop and rock",207.93424,-10.541
"classic pop and rock",243.82649,-9.75
"classic pop and rock",228.33587,-10.998
"classic pop and rock",224.91383,-10.102
"classic pop and rock",238.602,-11.57
"classic pop and rock",246.59546,-13.487
"classic pop and rock",224.15628,-11.897
"classic pop and rock",177.81506,-8.753
"classic pop and rock",155.27138,-12.63
"classic pop and rock",178.07628,-9.689
"classic pop and rock",163.10812,-9.972
"classic pop and rock",148.37506,-8.152
"classic pop and rock",145.55383,-4.988
"classic pop and rock",147.33016,-9.794
"classic pop and rock",215.7971,-9.473
"classic pop and rock",229.85098,-7.608
"classic pop and rock",257.85424,-9.354
